Date,Product_ID,Category,Region,Units_Sold,Customer_ID,Customer_Age,Purchase_Frequency,Revenue,Churn
2023-03-25,1051,Fashion,North,18,2463,57,5,14400,0
2023-03-26,1041,Grocery,West,17,2010,42,7,2550,0
2023-03-27,1069,Electronics,South,13,2579,64,13,15600,0
2023-03-28,1014,Grocery,West,21,2226,34,7,3150,0
2023-03-29,1053,Fashion,North,18,2632,45,6,14400,0
2023-03-30,1059,Grocery,West,19,2332,49,13,2850,0
2023-03-31,1096,Electronics,South,20,2468,46,6,24000,0
2023-04-01,1007,Electronics,East,23,2014,40,8,27600,0
2023-04-02,1052,Electronics,East,13,2056,58,11,15600,0
2023-04-03,1059,Grocery,East,20,2329,33,10,3000,0
2023-04-04,1004,Grocery,East,27,2063,49,9,4050,0
2023-04-05,1067,Electronics,North,21,2229,43,4,25200,0
2023-04-06,1005,Fashion,North,27,2010,50,14,21600,0
2023-04-07,1095,Fashion,South,24,2632,36,4,19200,0
2023-04-08,1093,Grocery,South,17,2223,58,8,2550,0
2023-04-09,1046,Fashion,South,16,2736,34,5,12800,0
2023-04-10,1098,Electronics,South,18,2636,55,10,21600,0
2023-04-11,1054,Grocery,West,13,2659,31,14,1950,0
2023-04-12,1039,Grocery,South,16,2739,35,9,2400,0
2023-04-13,1051,Fashion,East,24,2541,38,6,19200,0
2023-04-14,1015,Fashion,East,19,2505,63,9,15200,0
2023-04-15,1012,Electronics,East,14,2521,56,12,16800,0
2023-04-16,1029,Fashion,West,15,2053,59,12,12000,0
2023-04-17,1018,Electronics,South,12,2697,56,4,14400,0
2023-04-18,1016,Fashion,East,18,2718,45,1,14400,0
2023-04-19,1062,Fashion,East,18,2766,37,14,14400,0
2023-04-20,1018,Electronics,East,21,2156,23,4,25200,0
2023-04-21,1091,Grocery,East,25,2640,43,9,3750,0
2023-04-22,1057,Electronics,North,25,2569,23,13,30000,0
2023-04-23,1054,Grocery,South,32,2404,56,7,4800,0
2023-04-24,1089,Grocery,South,20,2398,43,6,3000,0
2023-04-25,1089,Grocery,West,18,2706,34,14,2700,0
2023-04-26,1061,Fashion,North,16,2928,57,14,12800,0
2023-04-27,1022,Grocery,West,15,2933,19,2,2250,0
2023-04-28,1008,Grocery,East,28,2402,38,4,4200,0
2023-04-29,1011,Fashion,West,22,2899,24,1,17600,0
2023-04-30,1000,Fashion,East,14,2587,61,13,11200,0
2023-05-01,1057,Electronics,East,21,2088,37,3,25200,0
2023-05-02,1000,Fashion,South,16,2865,20,13,12800,0
2023-05-03,1033,Electronics,South,19,2592,53,2,22800,0
2023-05-04,1095,Fashion,South,17,2185,60,13,13600,0
2023-05-05,1047,Electronics,South,18,2837,61,4,21600,0
2023-05-06,1088,Electronics,South,23,2779,36,4,27600,0
2023-05-07,1000,Grocery,North,27,2894,47,11,4050,0
2023-05-08,1015,Grocery,South,23,2078,28,14,3450,0
2023-05-09,1060,Grocery,West,17,2144,30,9,2550,0
2023-05-10,1063,Electronics,East,17,2640,50,7,20400,0
2023-05-11,1062,Grocery,South,16,2013,55,13,2400,0
2023-05-12,1068,Fashion,North,21,2630,19,3,16800,0
2023-05-13,1021,Grocery,West,20,2001,63,7,3000,0
2023-05-14,1092,Electronics,West,18,2515,40,8,21600,0
2023-05-15,1066,Grocery,East,18,2755,37,12,2700,0
2023-05-16,1075,Electronics,West,18,2065,47,7,21600,0
2023-05-17,1025,Fashion,West,23,2245,32,8,18400,0
2023-05-18,1015,Fashion,West,14,2601,19,14,11200,0
2023-05-19,1050,Grocery,West,17,2429,47,9,2550,0
2023-05-20,1085,Grocery,North,19,2689,42,1,2850,0
2023-05-21,1056,Fashion,East,19,2571,21,10,15200,0
2023-05-22,1028,Grocery,South,17,2231,18,6,2550,0
2023-05-23,1077,Fashion,West,21,2435,25,4,16800,0
2023-05-24,1091,Grocery,North,23,2352,31,1,3450,0
2023-05-25,1068,Fashion,East,20,2687,28,2,16000,0
2023-05-26,1046,Grocery,South,22,2678,41,10,3300,0
2023-05-27,1093,Grocery,East,17,2382,41,4,2550,0
2023-05-28,1061,Fashion,North,15,2709,49,1,12000,0
2023-05-29,1068,Grocery,North,26,2059,42,6,3900,0
2023-05-30,1075,Grocery,North,15,2925,63,1,2250,0
2023-05-31,1015,Electronics,West,21,2469,45,13,25200,0
2023-06-01,1089,Grocery,North,13,2410,33,9,1950,0
2023-06-02,1089,Grocery,South,12,2082,59,10,1800,0
2023-06-03,1047,Electronics,West,20,2073,56,3,24000,0
2023-06-04,1084,Electronics,East,26,2310,33,12,31200,0
2023-06-05,1038,Grocery,South,18,2453,53,11,2700,0
2023-06-06,1099,Fashion,West,26,2025,29,1,20800,0
2023-06-07,1032,Grocery,North,21,2425,29,6,3150,0
2023-06-08,1093,Electronics,East,17,2376,51,6,20400,0
2023-06-09,1022,Grocery,North,17,2242,55,7,2550,0
2023-06-10,1009,Electronics,South,18,2834,37,7,21600,0
2023-06-11,1068,Grocery,South,19,2627,64,10,2850,0
2023-06-12,1099,Electronics,West,33,2322,32,11,39600,0
2023-06-13,1033,Electronics,South,22,2179,39,4,26400,0
2023-06-14,1051,Electronics,East,11,2773,33,5,13200,0
2023-06-15,1094,Grocery,West,25,2625,41,3,3750,0
2023-06-16,1009,Electronics,East,12,2265,20,6,14400,0
2023-06-17,1018,Grocery,North,24,2549,18,13,3600,0
2023-06-18,1057,Grocery,East,21,2379,61,14,3150,0
2023-06-19,1095,Grocery,East,26,2076,64,7,3900,0
2023-06-20,1000,Grocery,South,22,2613,55,9,3300,0
2023-06-21,1068,Fashion,North,31,2523,34,9,24800,0
2023-06-22,1003,Electronics,South,26,2813,58,12,31200,0
2023-06-23,1015,Grocery,North,14,2048,38,13,2100,0
2023-06-24,1023,Electronics,North,15,2253,62,5,18000,0
2023-06-25,1079,Electronics,East,20,2858,64,4,24000,0
2023-06-26,1001,Grocery,South,20,2379,30,7,3000,0
2023-06-27,1091,Grocery,East,20,2248,19,14,3000,0
2023-06-28,1031,Fashion,East,13,2071,19,3,10400,0
2023-06-29,1090,Grocery,East,23,2446,60,4,3450,0
2023-06-30,1083,Fashion,North,17,2505,42,9,13600,0
2023-07-01,1023,Electronics,South,15,2708,45,5,18000,0
2023-07-02,1011,Electronics,South,26,2252,43,10,31200,0
2023-07-03,1049,Electronics,East,19,2995,52,14,22800,0
2023-07-04,1034,Electronics,North,13,2869,45,7,15600,0
2023-07-05,1032,Grocery,South,24,2298,50,2,3600,0
2023-07-06,1032,Grocery,West,25,2733,35,9,3750,0
2023-07-07,1060,Electronics,South,27,2059,31,5,32400,0
2023-07-08,1050,Fashion,East,30,2356,58,5,24000,0
2023-07-09,1042,Fashion,West,12,2156,26,4,9600,0
2023-07-10,1011,Electronics,North,25,2341,61,8,30000,0
2023-07-11,1066,Electronics,West,25,2973,47,11,30000,0
2023-07-12,1064,Electronics,West,17,2893,20,4,20400,0
2023-07-13,1032,Electronics,East,19,2201,51,2,22800,0
2023-07-14,1039,Electronics,South,18,2778,50,5,21600,0
2023-07-15,1073,Grocery,North,16,2034,44,3,2400,0
2023-07-16,1042,Electronics,West,20,2766,26,4,24000,0
2023-07-17,1043,Grocery,East,21,2534,30,3,3150,0
2023-07-18,1028,Fashion,South,22,2455,47,7,17600,0
2023-07-19,1012,Grocery,West,22,2916,33,14,3300,0
2023-07-20,1011,Fashion,East,23,2164,59,6,18400,0
2023-07-21,1094,Electronics,East,16,2027,43,2,19200,0
2023-07-22,1045,Grocery,East,23,2371,22,11,3450,0
2023-07-23,1001,Grocery,North,22,2862,63,14,3300,0
2023-07-24,1034,Electronics,South,15,2313,44,8,18000,0
2023-07-25,1086,Electronics,West,22,2564,32,5,26400,0
2023-07-26,1080,Grocery,South,15,2283,45,6,2250,0
2023-07-27,1089,Grocery,South,16,2297,20,8,2400,0
2023-07-28,1007,Grocery,West,19,2474,58,11,2850,0
2023-07-29,1092,Grocery,South,19,2999,18,11,2850,0
2023-07-30,1025,Grocery,North,23,2596,18,12,3450,0
2023-07-31,1073,Electronics,West,12,2968,23,7,14400,0
2023-08-01,1089,Electronics,West,26,2348,28,11,31200,0
2023-08-02,1033,Electronics,East,18,2635,63,3,21600,0
2023-08-03,1006,Electronics,South,15,2444,33,2,18000,0
2023-08-04,1067,Fashion,West,14,2206,50,3,11200,0
2023-08-05,1057,Grocery,West,16,2416,41,8,2400,0
2023-08-06,1074,Grocery,North,31,2438,49,4,4650,0
2023-08-07,1028,Electronics,East,19,2164,27,8,22800,0
2023-08-08,1035,Grocery,West,15,2558,42,4,2250,0
2023-08-09,1088,Electronics,North,9,2419,27,7,10800,0
2023-08-10,1020,Electronics,West,19,2370,30,13,22800,0
2023-08-11,1035,Electronics,West,18,2667,18,6,21600,0
2023-08-12,1009,Fashion,West,19,2265,52,10,15200,0
2023-08-13,1072,Grocery,North,18,2278,31,1,2700,0
2023-08-14,1023,Grocery,South,18,2987,38,13,2700,0
2023-08-15,1063,Grocery,West,24,2481,55,11,3600,0
2023-08-16,1098,Fashion,West,26,2516,18,8,20800,0
2023-08-17,1048,Electronics,South,23,2081,37,6,27600,0
2023-08-18,1098,Electronics,West,20,2118,22,2,24000,0
2023-08-19,1035,Electronics,East,22,2773,57,5,26400,0
2023-08-20,1081,Fashion,West,21,2636,61,12,16800,0
2023-08-21,1095,Fashion,East,22,2937,49,2,17600,0
2023-08-22,1023,Electronics,South,17,2302,18,10,20400,0
2023-08-23,1022,Fashion,North,25,2214,62,7,20000,0
2023-08-24,1061,Fashion,South,22,2027,58,11,17600,0
2023-08-25,1095,Electronics,West,20,2780,57,10,24000,0
2023-08-26,1036,Grocery,East,10,2497,62,6,1500,0
2023-08-27,1011,Grocery,North,19,2536,19,7,2850,0
2023-08-28,1054,Fashion,West,24,2518,48,6,19200,0
2023-08-29,1012,Electronics,North,6,2193,64,10,7200,0
2023-08-30,1022,Fashion,North,21,2591,63,1,16800,0
2023-08-31,1088,Electronics,West,19,2441,43,3,22800,0
2023-09-01,1098,Grocery,South,24,2833,26,10,3600,0
2023-09-02,1029,Grocery,West,16,2035,47,2,2400,0
2023-09-03,1016,Grocery,West,22,2257,63,1,3300,0
2023-09-04,1061,Fashion,South,20,2112,25,1,16000,0
2023-09-05,1083,Fashion,East,13,2293,22,4,10400,0
2023-09-06,1088,Fashion,West,24,2713,56,11,19200,0
2023-09-07,1085,Electronics,North,27,2013,21,1,32400,0
2023-09-08,1012,Grocery,West,18,2666,57,2,2700,0
2023-09-09,1058,Electronics,West,19,2910,53,1,22800,0
2023-09-10,1018,Grocery,North,18,2596,38,13,2700,0
2023-09-11,1048,Grocery,South,19,2139,50,12,2850,0
2023-09-12,1099,Grocery,East,25,2370,43,12,3750,0
2023-09-13,1011,Grocery,East,19,2426,57,6,2850,0
2023-09-14,1060,Fashion,North,20,2096,56,11,16000,0
2023-09-15,1018,Electronics,South,15,2696,28,4,18000,0
2023-09-16,1075,Grocery,West,18,2487,38,8,2700,0
2023-09-17,1008,Grocery,West,14,2341,39,11,2100,0
2023-09-18,1070,Electronics,West,24,2869,54,5,28800,0
2023-09-19,1027,Electronics,West,18,2491,24,14,21600,0
2023-09-20,1077,Fashion,West,27,2499,59,10,21600,0
2023-09-21,1094,Fashion,North,16,2431,30,5,12800,0
2023-09-22,1051,Fashion,West,26,2188,37,11,20800,0
2023-09-23,1082,Fashion,West,20,2081,32,11,16000,0
2023-09-24,1015,Electronics,South,34,2811,55,8,40800,0
2023-09-25,1068,Grocery,West,16,2179,51,11,2400,0
2023-09-26,1098,Grocery,East,21,2957,53,10,3150,0
2023-09-27,1011,Grocery,North,19,2897,63,6,2850,0
2023-09-28,1024,Grocery,North,19,2860,42,6,2850,0
2023-09-29,1051,Grocery,North,25,2966,46,3,3750,0
2023-09-30,1084,Grocery,East,18,2414,64,13,2700,0
2023-10-01,1099,Grocery,West,23,2104,45,6,3450,0
2023-10-02,1052,Electronics,North,12,2380,31,10,14400,0
2023-10-03,1022,Grocery,East,18,2721,21,13,2700,0
2023-10-04,1015,Grocery,South,19,2328,55,7,2850,0
2023-10-05,1056,Grocery,West,19,2248,24,2,2850,0
2023-10-06,1038,Electronics,East,27,2071,30,3,32400,0
2023-10-07,1052,Grocery,West,20,2672,34,6,3000,0
2023-10-08,1041,Electronics,South,20,2132,46,10,24000,0
2023-10-09,1057,Grocery,East,18,2239,34,9,2700,0
2023-10-10,1038,Fashion,West,24,2077,53,13,19200,0
2023-10-11,1013,Grocery,East,16,2569,36,9,2400,0
2023-10-12,1094,Electronics,North,15,2460,43,8,18000,0
2023-10-13,1004,Grocery,West,19,2124,62,8,2850,0
2023-10-14,1034,Grocery,East,16,2010,26,9,2400,0
2023-10-15,1086,Fashion,North,18,2467,19,11,14400,0
2023-10-16,1092,Grocery,South,18,2406,37,11,2700,0
2023-10-17,1074,Grocery,West,19,2940,40,9,2850,0
2023-10-18,1017,Grocery,West,20,2026,35,10,3000,0
2023-10-19,1075,Electronics,South,15,2206,43,11,18000,0
2023-10-20,1008,Electronics,North,18,2221,42,13,21600,0
2023-10-21,1073,Grocery,South,21,2311,34,9,3150,0
2023-10-22,1057,Grocery,West,17,2381,56,5,2550,0
2023-10-23,1016,Grocery,East,18,2761,27,6,2700,0
2023-10-24,1006,Electronics,North,21,2314,42,5,25200,0
2023-10-25,1045,Electronics,North,22,2207,63,13,26400,0
2023-10-26,1012,Grocery,North,14,2620,45,1,2100,0
2023-10-27,1039,Electronics,South,25,2295,43,4,30000,0
2023-10-28,1041,Grocery,South,19,2401,29,14,2850,0
2023-10-29,1008,Electronics,East,20,2434,61,11,24000,0
2023-10-30,1049,Grocery,East,11,2572,36,13,1650,0
2023-10-31,1026,Fashion,North,25,2121,40,1,20000,0
2023-11-01,1065,Electronics,East,26,2750,31,12,31200,0
2023-11-02,1004,Grocery,South,19,2105,34,1,2850,0
2023-11-03,1028,Electronics,East,29,2790,32,3,34800,0
2023-11-04,1036,Grocery,South,25,2035,38,7,3750,0
2023-11-05,1037,Grocery,East,20,2549,55,1,3000,0
2023-11-06,1082,Grocery,West,16,2071,47,7,2400,0
2023-11-07,1007,Grocery,South,19,2567,36,10,2850,0
2023-11-08,1064,Fashion,West,15,2166,49,14,12000,0
2023-11-09,1085,Electronics,South,13,2220,46,10,15600,0
2023-11-10,1016,Electronics,East,21,2075,39,13,25200,0
2023-11-11,1070,Fashion,West,16,2721,37,1,12800,0
2023-11-12,1088,Grocery,East,17,2210,55,9,2550,0
2023-11-13,1044,Fashion,South,25,2227,55,5,20000,0
2023-11-14,1003,Grocery,West,22,2736,53,13,3300,0
2023-11-15,1035,Fashion,North,23,2452,18,6,18400,0
2023-11-16,1069,Grocery,East,25,2765,36,12,3750,0
2023-11-17,1030,Grocery,South,23,2486,60,9,3450,0
2023-11-18,1018,Fashion,West,26,2667,43,11,20800,0
2023-11-19,1060,Grocery,East,18,2473,24,3,2700,0
2023-11-20,1053,Electronics,West,20,2874,51,3,24000,0
2023-11-21,1038,Electronics,East,18,2660,53,5,21600,0
2023-11-22,1090,Electronics,East,26,2829,23,13,31200,0
2023-11-23,1073,Electronics,East,20,2790,54,13,24000,0
2023-11-24,1089,Electronics,West,17,2916,39,7,20400,0
2023-11-25,1018,Grocery,West,14,2970,26,3,2100,0
2023-11-26,1038,Grocery,East,24,2489,60,4,3600,0
2023-11-27,1066,Grocery,North,23,2375,46,14,3450,0
2023-11-28,1044,Grocery,North,15,2230,34,2,2250,0
2023-11-29,1012,Electronics,North,19,2911,30,9,22800,0
2023-11-30,1091,Electronics,South,22,2701,34,10,26400,0
2023-12-01,1057,Electronics,North,22,2224,27,9,26400,0
2023-12-02,1019,Grocery,West,18,2474,42,13,2700,0
2023-12-03,1091,Electronics,North,21,2576,35,11,25200,0
2023-12-04,1071,Electronics,West,21,2619,61,2,25200,0
2023-12-05,1060,Grocery,South,20,2079,32,5,3000,0
2023-12-06,1038,Fashion,West,23,2644,44,1,18400,0
2023-12-07,1000,Electronics,West,25,2685,36,8,30000,0
2023-12-08,1002,Grocery,West,22,2575,32,6,3300,0
2023-12-09,1076,Grocery,North,24,2209,62,14,3600,0
2023-12-10,1091,Fashion,East,20,2296,24,10,16000,0
2023-12-11,1061,Fashion,West,20,2609,60,10,16000,0
2023-12-12,1062,Electronics,North,21,2171,57,2,25200,0
2023-12-13,1024,Electronics,North,18,2088,33,2,21600,0
2023-12-14,1055,Fashion,North,26,2873,41,10,20800,0
2023-12-15,1032,Grocery,East,24,2225,40,5,3600,0
2023-12-16,1037,Grocery,East,8,2142,28,7,1200,0
2023-12-17,1005,Grocery,East,24,2707,41,9,3600,0
2023-12-18,1057,Grocery,East,26,2690,22,9,3900,0
2023-12-19,1043,Fashion,South,15,2053,56,12,12000,0
2023-12-20,1044,Fashion,East,18,2195,47,11,14400,0
2023-12-21,1031,Grocery,East,22,2728,33,6,3300,0
2023-12-22,1044,Electronics,East,17,2488,37,2,20400,0
2023-12-23,1060,Fashion,West,18,2844,46,6,14400,0
2023-12-24,1046,Electronics,West,21,2297,34,1,25200,0
2023-12-25,1020,Electronics,East,20,2429,36,11,24000,0
2023-12-26,1079,Fashion,South,20,2536,43,11,16000,0
2023-12-27,1084,Electronics,West,11,2578,32,13,13200,0
2023-12-28,1074,Electronics,North,17,2674,42,2,20400,0
2023-12-29,1035,Electronics,West,27,2499,32,12,32400,0
2023-12-30,1098,Fashion,North,18,2623,37,3,14400,0
2023-12-31,1018,Grocery,West,13,2840,47,5,1950,0
2024-01-01,1019,Grocery,East,25,2205,38,10,3750,0
2024-01-02,1056,Electronics,West,20,2917,64,1,24000,0
2024-01-03,1017,Fashion,East,14,2879,52,12,11200,0
2024-01-04,1046,Fashion,East,22,2136,61,10,17600,0
2024-01-05,1048,Electronics,West,26,2407,23,13,31200,0
2024-01-06,1013,Grocery,North,18,2278,54,14,2700,0
2024-01-07,1014,Electronics,North,21,2444,28,13,25200,0
2024-01-08,1030,Fashion,West,19,2676,40,13,15200,0
2024-01-09,1000,Grocery,East,19,2940,61,5,2850,0
2024-01-10,1053,Fashion,North,21,2270,56,5,16800,0
2024-01-11,1002,Electronics,South,15,2440,26,4,18000,0
2024-01-12,1015,Fashion,East,20,2227,35,3,16000,0
2024-01-13,1086,Fashion,West,24,2126,63,7,19200,0
2024-01-14,1056,Grocery,East,21,2269,53,11,3150,0
2024-01-15,1074,Fashion,South,26,2819,57,7,20800,0
2024-01-16,1011,Grocery,South,19,2759,53,1,2850,0
2024-01-17,1073,Electronics,North,18,2851,45,7,21600,0
2024-01-18,1095,Grocery,South,26,2486,36,3,3900,0
2024-01-19,1015,Grocery,East,20,2547,47,13,3000,0
2024-01-20,1071,Grocery,North,23,2154,55,3,3450,0
2024-01-21,1075,Electronics,South,21,2656,32,6,25200,0
2024-01-22,1023,Grocery,North,24,2985,61,6,3600,0
2024-01-23,1027,Electronics,North,20,2936,29,11,24000,0
2024-01-24,1007,Grocery,West,28,2771,19,13,4200,0
2024-01-25,1091,Grocery,North,18,2898,26,4,2700,0
2024-01-26,1035,Grocery,North,22,2018,52,5,3300,0
2024-01-27,1089,Electronics,South,25,2424,18,3,30000,0
2024-01-28,1007,Grocery,East,15,2935,63,3,2250,0
2024-01-29,1057,Electronics,East,14,2057,48,9,16800,0
2024-01-30,1059,Electronics,South,21,2422,45,5,25200,0
2024-01-31,1049,Fashion,East,25,2774,62,1,20000,0
2024-02-01,1027,Fashion,North,34,2547,54,9,27200,0
2024-02-02,1091,Grocery,West,20,2722,24,10,3000,0
2024-02-03,1040,Fashion,North,16,2843,63,6,12800,0
2024-02-04,1099,Fashion,North,19,2659,33,9,15200,0
2024-02-05,1063,Fashion,West,18,2101,31,14,14400,0
2024-02-06,1026,Electronics,South,20,2075,50,11,24000,0
2024-02-07,1062,Fashion,North,17,2924,23,7,13600,0
2024-02-08,1016,Grocery,North,14,2989,38,11,2100,0
2024-02-09,1072,Electronics,South,23,2979,27,10,27600,0
2024-02-10,1032,Electronics,North,24,2579,49,10,28800,0
2024-02-11,1083,Grocery,North,20,2065,23,7,3000,0
2024-02-12,1076,Electronics,East,19,2814,19,5,22800,0
2024-02-13,1091,Electronics,South,19,2733,56,7,22800,0
2024-02-14,1028,Electronics,North,24,2150,44,10,28800,0
2024-02-15,1012,Fashion,North,18,2901,31,4,14400,0
2024-02-16,1045,Fashion,West,18,2785,40,11,14400,0
2024-02-17,1034,Electronics,West,21,2436,56,11,25200,0
2024-02-18,1005,Fashion,West,24,2789,38,6,19200,0
2024-02-19,1081,Fashion,North,19,2996,58,2,15200,0
2024-02-20,1068,Fashion,North,23,2067,47,14,18400,0
2024-02-21,1046,Electronics,West,15,2234,42,10,18000,0
2024-02-22,1024,Grocery,East,26,2714,41,3,3900,0
2024-02-23,1065,Fashion,East,22,2744,28,2,17600,0
2024-02-24,1009,Grocery,East,25,2674,52,13,3750,0
2024-02-25,1055,Electronics,East,21,2970,21,10,25200,0
2024-02-26,1029,Grocery,South,23,2097,54,2,3450,0
2024-02-27,1004,Grocery,West,19,2008,53,7,2850,0
2024-02-28,1032,Grocery,North,19,2926,30,5,2850,0
2024-02-29,1064,Electronics,West,19,2503,26,13,22800,0
2024-03-01,1017,Electronics,East,23,2760,45,13,27600,0
2024-03-02,1095,Fashion,North,21,2489,63,6,16800,0
2024-03-03,1048,Fashion,South,28,2991,33,3,22400,0
2024-03-04,1010,Electronics,West,16,2426,23,10,19200,0
2024-03-05,1084,Fashion,North,19,2226,44,5,15200,0
2024-03-06,1025,Electronics,North,26,2752,27,5,31200,0
2024-03-07,1062,Grocery,East,28,2586,40,11,4200,0
2024-03-08,1088,Fashion,East,20,2016,38,4,16000,0
2024-03-09,1085,Fashion,West,24,2562,43,10,19200,0
2024-03-10,1058,Fashion,South,12,2227,62,4,9600,0
2024-03-11,1026,Electronics,North,15,2705,20,12,18000,0
2024-03-12,1048,Fashion,East,19,2791,60,13,15200,0
2024-03-13,1076,Electronics,West,15,2237,52,8,18000,0
2024-03-14,1032,Grocery,East,16,2380,24,6,2400,0
2024-03-15,1097,Grocery,West,25,2782,44,11,3750,0
2024-03-16,1098,Grocery,East,20,2923,59,2,3000,0
2024-03-17,1000,Electronics,South,12,2386,50,2,14400,0
2024-03-18,1020,Fashion,North,21,2668,21,2,16800,0
2024-03-19,1054,Electronics,East,21,2253,43,6,25200,0
2024-03-20,1005,Electronics,North,14,2307,25,12,16800,0
2024-03-21,1091,Grocery,West,18,2821,37,1,2700,0
2024-03-22,1080,Grocery,South,20,2313,34,3,3000,0
2024-03-23,1068,Fashion,North,20,2300,22,1,16000,0
2024-03-24,1094,Grocery,East,17,2117,26,4,2550,0
2024-03-25,1004,Electronics,North,19,2844,25,13,22800,0
2024-03-26,1002,Fashion,North,19,2049,24,1,15200,0
2024-03-27,1052,Grocery,West,20,2789,54,9,3000,0
2024-03-28,1022,Electronics,South,18,2563,53,11,21600,0
2024-03-29,1052,Grocery,South,29,2180,20,12,4350,0
2024-03-30,1036,Grocery,North,25,2542,25,11,3750,0
2024-03-31,1073,Grocery,North,24,2326,22,13,3600,0
2024-04-01,1073,Grocery,West,16,2502,22,6,2400,0
2024-04-02,1082,Fashion,North,18,2495,34,14,14400,0
2024-04-03,1016,Fashion,West,19,2943,64,8,15200,0
2024-04-04,1084,Grocery,South,17,2245,44,14,2550,0
2024-04-05,1077,Electronics,South,18,2601,57,2,21600,0
2024-04-06,1072,Fashion,West,25,2542,56,14,20000,0
2024-04-07,1000,Grocery,North,18,2101,29,6,2700,0
2024-04-08,1050,Grocery,South,13,2229,45,4,1950,0
2024-04-09,1044,Grocery,East,24,2387,21,7,3600,0
2024-04-10,1076,Fashion,West,18,2930,45,8,14400,0
2024-04-11,1003,Grocery,South,20,2608,42,14,3000,0
2024-04-12,1061,Electronics,South,15,2578,53,6,18000,0
2024-04-13,1064,Grocery,South,21,2703,59,13,3150,0
2024-04-14,1031,Fashion,East,16,2210,20,13,12800,0
2024-04-15,1033,Electronics,East,23,2648,48,1,27600,0
2024-04-16,1091,Fashion,East,18,2429,54,8,14400,0
2024-04-17,1094,Grocery,North,19,2338,29,11,2850,0
2024-04-18,1071,Grocery,West,24,2183,54,1,3600,0
2024-04-19,1038,Electronics,North,21,2055,54,9,25200,0
2024-04-20,1025,Electronics,East,19,2978,21,2,22800,0
2024-04-21,1033,Fashion,West,22,2761,47,11,17600,0
2024-04-22,1053,Electronics,North,16,2281,55,10,19200,0
2024-04-23,1002,Fashion,North,23,2571,59,6,18400,0
2024-04-24,1049,Grocery,North,12,2127,55,8,1800,0
2024-04-25,1011,Electronics,East,16,2716,44,5,19200,0
2024-04-26,1064,Electronics,South,21,2725,39,14,25200,0
2024-04-27,1053,Grocery,West,16,2638,18,2,2400,0
2024-04-28,1004,Fashion,East,20,2507,60,5,16000,0
2024-04-29,1093,Grocery,West,25,2583,55,1,3750,0
2024-04-30,1093,Grocery,East,23,2215,37,8,3450,0
